
RUNNING 20 EPISODES

BEGINNING EPISODE: 1

S: (0, 1), A: north, S': (0, 2), R: 0.0
Learned QValue: {((0, 1), 'east'): -0.14390000000000003, ((4, 4), 'south'): 0, ((0, 2), 'south'): -0.20951000000000003, ((0, 2), 'west'): -0.34514659000000003, ((3, 1), 'west'): 0, ((2, 0), 'exit'): 0, ((2, 1), 'east'): 0, ((4, 0), 'exit'): 0, ((2, 3), 'west'): 0.1, ((0, 3), 'north'): 0.07436521, ((4, 2), 'exit'): 0, ((2, 4), 'east'): 0, ((0, 1), 'south'): -0.1, ((2, 3), 'east'): 0.1, ((0, 2), 'east'): -0.2675492621, ((3, 3), 'south'): 0.1, ((3, 3), 'north'): -0.010000000000000009, ((3, 4), 'north'): -0.25092859609, ((4, 4), 'north'): 0.5217031000000001, ((4, 1), 'south'): 0, ((2, 1), 'south'): 0, ((2, 2), 'exit'): 0.34390000000000004, ((0, 3), 'west'): -0.40951000000000004, ((2, 4), 'south'): -0.15721679609, ((4, 4), 'east'): 0, ((3, 4), 'east'): 0, ((1, 4), 'north'): -0.4861894039100001, ((0, 2), 'north'): -0.268559, ((2, 3), 'north'): -0.07344099999999998, ((3, 3), 'west'): 0.271, ((4, 4), 'west'): 0, ((0, 3), 'east'): -0.34390000000000004, ((1, 0), 'exit'): -0.19, ((3, 1), 'south'): 0, ((2, 4), 'north'): 0.47387341000000005, ((1, 1), 'south'): -0.1, ((1, 1), 'west'): -0.1, ((3, 3), 'east'): 0, ((0, 0), 'exit'): -0.07100000000000001, ((2, 3), 'south'): 0.46855900000000006, ((3, 0), 'exit'): 0, ((1, 4), 'east'): 0.33943371589000004, ((4, 3), 'west'): 0, ((4, 1), 'north'): 0, ((0, 1), 'north'): -0.350461, ((2, 4), 'west'): 0.010000000000000009, ((1, 4), 'west'): -0.40951000000000004, ((1, 1), 'east'): -0.1, ((0, 4), 'north'): -0.207822883519, ((2, 1), 'west'): 0, ((0, 4), 'south'): -0.34390000000000004, ((3, 4), 'west'): -0.1, ((3, 1), 'north'): 0, ((3, 4), 'south'): 0, ((1, 4), 'south'): -0.07100000000000001, ((4, 3), 'east'): 0, ((4, 1), 'west'): 0, ((0, 4), 'west'): 0.4310501540946491, ((4, 3), 'north'): 0, ((0, 3), 'south'): -0.271, ((3, 1), 'east'): 0, ((4, 1), 'east'): 0, ((0, 1), 'west'): -0.125835736481, ((0, 4), 'east'): -0.18953279, ((1, 1), 'north'): -0.19, ((2, 1), 'north'): 0, ((4, 3), 'south'): 0}

BEGINNING EPISODE: 16

S: (0, 1), A: west, S': (0, 1), R: 0.0

S: (0, 1), A: south, S': (1, 1), R: 0.0

Receive Negative (-1) human signal

S: (1, 1), A: west, S': (0, 1), R: 0.0

S: (0, 1), A: east, S': (1, 1), R: 0.0

S: (1, 1), A: west, S': (0, 1), R: 0.0

S: (0, 1), A: east, S': (1, 1), R: 0.0

S: (1, 1), A: south, S': (1, 0), R: 0.0

S: (1, 0), A: exit, S': TERMINAL_STATE, R: -10

Receive Negative (-1) human signal

EPISODE 16 COMPLETE: RETURN WAS -4.782969

Learned QValue: {((0, 1), 'east'): -0.306559, ((4, 4), 'south'): 0, ((0, 2), 'south'): -0.20951000000000003, ((0, 2), 'west'): -0.34514659000000003, ((3, 1), 'west'): 0, ((2, 0), 'exit'): 0, ((2, 1), 'east'): 0, ((4, 0), 'exit'): 0, ((2, 3), 'west'): 0.1, ((0, 3), 'north'): 0.07436521, ((4, 2), 'exit'): 0, ((2, 4), 'east'): 0, ((0, 1), 'south'): -0.34390000000000004, ((2, 3), 'east'): 0.1, ((0, 2), 'east'): -0.2675492621, ((3, 3), 'south'): 0.1, ((3, 3), 'north'): -0.010000000000000009, ((3, 4), 'north'): -0.25092859609, ((4, 4), 'north'): 0.5217031000000001, ((4, 1), 'south'): 0, ((2, 1), 'south'): 0, ((2, 2), 'exit'): 0.34390000000000004, ((0, 3), 'west'): -0.40951000000000004, ((2, 4), 'south'): -0.15721679609, ((4, 4), 'east'): 0, ((3, 4), 'east'): 0, ((1, 4), 'north'): -0.4861894039100001, ((0, 2), 'north'): -0.268559, ((2, 3), 'north'): -0.07344099999999998, ((3, 3), 'west'): 0.271, ((4, 4), 'west'): 0, ((0, 3), 'east'): -0.34390000000000004, ((1, 0), 'exit'): -0.271, ((3, 1), 'south'): 0, ((2, 4), 'north'): 0.47387341000000005, ((1, 1), 'south'): -0.19, ((1, 1), 'west'): -0.271, ((3, 3), 'east'): 0, ((0, 0), 'exit'): -0.24751, ((2, 3), 'south'): 0.46855900000000006, ((3, 0), 'exit'): 0, ((1, 4), 'east'): 0.33943371589000004, ((4, 3), 'west'): 0, ((4, 1), 'north'): 0, ((0, 1), 'north'): -0.350461, ((2, 4), 'west'): 0.010000000000000009, ((1, 4), 'west'): -0.40951000000000004, ((1, 1), 'east'): -0.1, ((0, 4), 'north'): -0.207822883519, ((2, 1), 'west'): 0, ((0, 4), 'south'): -0.34390000000000004, ((3, 4), 'west'): -0.1, ((3, 1), 'north'): 0, ((3, 4), 'south'): 0, ((1, 4), 'south'): -0.07100000000000001, ((4, 3), 'east'): 0, ((4, 1), 'west'): 0, ((0, 4), 'west'): 0.4310501540946491, ((4, 3), 'north'): 0, ((0, 3), 'south'): -0.271, ((3, 1), 'east'): 0, ((4, 1), 'east'): 0, ((0, 1), 'west'): -0.2132521628329, ((0, 4), 'east'): -0.18953279, ((1, 1), 'north'): -0.19, ((2, 1), 'north'): 0, ((4, 3), 'south'): 0}

BEGINNING EPISODE: 17

S: (0, 1), A: west, S': (0, 0), R: 0.0

S: (0, 0), A: exit, S': TERMINAL_STATE, R: -10

EPISODE 17 COMPLETE: RETURN WAS -9.0

Learned QValue: {((0, 1), 'east'): -0.306559, ((4, 4), 'south'): 0, ((0, 2), 'south'): -0.20951000000000003, ((0, 2), 'west'): -0.34514659000000003, ((3, 1), 'west'): 0, ((2, 0), 'exit'): 0, ((2, 1), 'east'): 0, ((4, 0), 'exit'): 0, ((2, 3), 'west'): 0.1, ((0, 3), 'north'): 0.07436521, ((4, 2), 'exit'): 0, ((2, 4), 'east'): 0, ((0, 1), 'south'): -0.34390000000000004, ((2, 3), 'east'): 0.1, ((0, 2), 'east'): -0.2675492621, ((3, 3), 'south'): 0.1, ((3, 3), 'north'): -0.010000000000000009, ((3, 4), 'north'): -0.25092859609, ((4, 4), 'north'): 0.5217031000000001, ((4, 1), 'south'): 0, ((2, 1), 'south'): 0, ((2, 2), 'exit'): 0.34390000000000004, ((0, 3), 'west'): -0.40951000000000004, ((2, 4), 'south'): -0.15721679609, ((4, 4), 'east'): 0, ((3, 4), 'east'): 0, ((1, 4), 'north'): -0.4861894039100001, ((0, 2), 'north'): -0.268559, ((2, 3), 'north'): -0.07344099999999998, ((3, 3), 'west'): 0.271, ((4, 4), 'west'): 0, ((0, 3), 'east'): -0.34390000000000004, ((1, 0), 'exit'): -0.271, ((3, 1), 'south'): 0, ((2, 4), 'north'): 0.47387341000000005, ((1, 1), 'south'): -0.19, ((1, 1), 'west'): -0.271, ((3, 3), 'east'): 0, ((0, 0), 'exit'): -0.24751, ((2, 3), 'south'): 0.46855900000000006, ((3, 0), 'exit'): 0, ((1, 4), 'east'): 0.33943371589000004, ((4, 3), 'west'): 0, ((4, 1), 'north'): 0, ((0, 1), 'north'): -0.350461, ((2, 4), 'west'): 0.010000000000000009, ((1, 4), 'west'): -0.40951000000000004, ((1, 1), 'east'): -0.1, ((0, 4), 'north'): -0.207822883519, ((2, 1), 'west'): 0, ((0, 4), 'south'): -0.34390000000000004, ((3, 4), 'west'): -0.1, ((3, 1), 'north'): 0, ((3, 4), 'south'): 0, ((1, 4), 'south'): -0.07100000000000001, ((4, 3), 'east'): 0, ((4, 1), 'west'): 0, ((0, 4), 'west'): 0.4310501540946491, ((4, 3), 'north'): 0, ((0, 3), 'south'): -0.271, ((3, 1), 'east'): 0, ((4, 1), 'east'): 0, ((0, 1), 'west'): -0.2132521628329, ((0, 4), 'east'): -0.18953279, ((1, 1), 'north'): -0.19, ((2, 1), 'north'): 0, ((4, 3), 'south'): 0}

BEGINNING EPISODE: 18

S: (0, 1), A: west, S': (0, 1), R: 0.0

Receive Negative (-1) human signal

S: (0, 1), A: east, S': (0, 2), R: 0.0

S: (0, 2), A: north, S': (0, 2), R: 0.0

S: (0, 2), A: west, S': (0, 2), R: 0.0

S: (0, 2), A: south, S': (0, 1), R: 0.0

S: (0, 1), A: east, S': (1, 1), R: 0.0

S: (1, 1), A: east, S': (2, 1), R: 0.0

S: (2, 1), A: north, S': (2, 2), R: 0.0

S: (2, 2), A: exit, S': TERMINAL_STATE, R: 1

Receive Positive (+1) human signal

EPISODE 18 COMPLETE: RETURN WAS 0.43046721

Learned QValue: {((0, 1), 'east'): -0.05831279, ((4, 4), 'south'): 0, ((0, 2), 'south'): -0.08855900000000001, ((0, 2), 'west'): -0.21063193100000002, ((3, 1), 'west'): 0, ((2, 0), 'exit'): 0, ((2, 1), 'east'): 0, ((4, 0), 'exit'): 0, ((2, 3), 'west'): 0.1, ((0, 3), 'north'): 0.07436521, ((4, 2), 'exit'): 0, ((2, 4), 'east'): 0, ((0, 1), 'south'): -0.34390000000000004, ((2, 3), 'east'): 0.1, ((0, 2), 'east'): -0.2675492621, ((3, 3), 'south'): 0.1, ((3, 3), 'north'): -0.010000000000000009, ((3, 4), 'north'): -0.25092859609, ((4, 4), 'north'): 0.5217031000000001, ((4, 1), 'south'): 0, ((2, 1), 'south'): 0, ((2, 2), 'exit'): 0.40951000000000004, ((0, 3), 'west'): -0.40951000000000004, ((2, 4), 'south'): -0.15721679609, ((4, 4), 'east'): 0, ((3, 4), 'east'): 0, ((1, 4), 'north'): -0.4861894039100001, ((0, 2), 'north'): -0.1417031, ((2, 3), 'north'): -0.07344099999999998, ((3, 3), 'west'): 0.271, ((4, 4), 'west'): 0, ((0, 3), 'east'): -0.34390000000000004, ((1, 0), 'exit'): -0.271, ((3, 1), 'south'): 0, ((2, 4), 'north'): 0.47387341000000005, ((1, 1), 'south'): -0.19, ((1, 1), 'west'): -0.271, ((3, 3), 'east'): 0, ((0, 0), 'exit'): -0.322759, ((2, 3), 'south'): 0.46855900000000006, ((3, 0), 'exit'): 0, ((1, 4), 'east'): 0.33943371589000004, ((4, 3), 'west'): 0, ((4, 1), 'north'): 0, ((0, 1), 'north'): -0.350461, ((2, 4), 'west'): 0.010000000000000009, ((1, 4), 'west'): -0.40951000000000004, ((1, 1), 'east'): 0.010000000000000009, ((0, 4), 'north'): -0.207822883519, ((2, 1), 'west'): 0, ((0, 4), 'south'): -0.34390000000000004, ((3, 4), 'west'): -0.1, ((3, 1), 'north'): 0, ((3, 4), 'south'): 0, ((1, 4), 'south'): -0.07100000000000001, ((4, 3), 'east'): 0, ((4, 1), 'west'): 0, ((0, 4), 'west'): 0.4310501540946491, ((4, 3), 'north'): 0, ((0, 3), 'south'): -0.271, ((3, 1), 'east'): 0, ((4, 1), 'east'): 0, ((0, 1), 'west'): -0.36273425189464903, ((0, 4), 'east'): -0.18953279, ((1, 1), 'north'): -0.19, ((2, 1), 'north'): 0.1, ((4, 3), 'south'): 0}

BEGINNING EPISODE: 19

S: (0, 1), A: east, S': (1, 1), R: 0.0

S: (1, 1), A: south, S': (1, 0), R: 0.0

S: (1, 0), A: exit, S': TERMINAL_STATE, R: -10

EPISODE 19 COMPLETE: RETURN WAS -8.1

Learned QValue: {((0, 1), 'east'): -0.05831279, ((4, 4), 'south'): 0, ((0, 2), 'south'): -0.08855900000000001, ((0, 2), 'west'): -0.21063193100000002, ((3, 1), 'west'): 0, ((2, 0), 'exit'): 0, ((2, 1), 'east'): 0, ((4, 0), 'exit'): 0, ((2, 3), 'west'): 0.1, ((0, 3), 'north'): 0.07436521, ((4, 2), 'exit'): 0, ((2, 4), 'east'): 0, ((0, 1), 'south'): -0.34390000000000004, ((2, 3), 'east'): 0.1, ((0, 2), 'east'): -0.2675492621, ((3, 3), 'south'): 0.1, ((3, 3), 'north'): -0.010000000000000009, ((3, 4), 'north'): -0.25092859609, ((4, 4), 'north'): 0.5217031000000001, ((4, 1), 'south'): 0, ((2, 1), 'south'): 0, ((2, 2), 'exit'): 0.40951000000000004, ((0, 3), 'west'): -0.40951000000000004, ((2, 4), 'south'): -0.15721679609, ((4, 4), 'east'): 0, ((3, 4), 'east'): 0, ((1, 4), 'north'): -0.4861894039100001, ((0, 2), 'north'): -0.1417031, ((2, 3), 'north'): -0.07344099999999998, ((3, 3), 'west'): 0.271, ((4, 4), 'west'): 0, ((0, 3), 'east'): -0.34390000000000004, ((1, 0), 'exit'): -0.271, ((3, 1), 'south'): 0, ((2, 4), 'north'): 0.47387341000000005, ((1, 1), 'south'): -0.19, ((1, 1), 'west'): -0.271, ((3, 3), 'east'): 0, ((0, 0), 'exit'): -0.322759, ((2, 3), 'south'): 0.46855900000000006, ((3, 0), 'exit'): 0, ((1, 4), 'east'): 0.33943371589000004, ((4, 3), 'west'): 0, ((4, 1), 'north'): 0, ((0, 1), 'north'): -0.350461, ((2, 4), 'west'): 0.010000000000000009, ((1, 4), 'west'): -0.40951000000000004, ((1, 1), 'east'): 0.010000000000000009, ((0, 4), 'north'): -0.207822883519, ((2, 1), 'west'): 0, ((0, 4), 'south'): -0.34390000000000004, ((3, 4), 'west'): -0.1, ((3, 1), 'north'): 0, ((3, 4), 'south'): 0, ((1, 4), 'south'): -0.07100000000000001, ((4, 3), 'east'): 0, ((4, 1), 'west'): 0, ((0, 4), 'west'): 0.4310501540946491, ((4, 3), 'north'): 0, ((0, 3), 'south'): -0.271, ((3, 1), 'east'): 0, ((4, 1), 'east'): 0, ((0, 1), 'west'): -0.36273425189464903, ((0, 4), 'east'): -0.18953279, ((1, 1), 'north'): -0.19, ((2, 1), 'north'): 0.1, ((4, 3), 'south'): 0}

BEGINNING EPISODE: 20

S: (0, 1), A: east, S': (1, 1), R: 0.0

Receive Positive (+1) human signal

S: (1, 1), A: south, S': (1, 0), R: 0.0

S: (1, 0), A: exit, S': TERMINAL_STATE, R: -10

EPISODE 20 COMPLETE: RETURN WAS -8.1

Learned QValue: {((0, 1), 'east'): 0.1427666401, ((4, 4), 'south'): 0, ((0, 2), 'south'): -0.08855900000000001, ((0, 2), 'west'): -0.21063193100000002, ((3, 1), 'west'): 0, ((2, 0), 'exit'): 0, ((2, 1), 'east'): 0, ((4, 0), 'exit'): 0, ((2, 3), 'west'): 0.1, ((0, 3), 'north'): 0.07436521, ((4, 2), 'exit'): 0, ((2, 4), 'east'): 0, ((0, 1), 'south'): -0.34390000000000004, ((2, 3), 'east'): 0.1, ((0, 2), 'east'): -0.2675492621, ((3, 3), 'south'): 0.1, ((3, 3), 'north'): -0.010000000000000009, ((3, 4), 'north'): -0.25092859609, ((4, 4), 'north'): 0.5217031000000001, ((4, 1), 'south'): 0, ((2, 1), 'south'): 0, ((2, 2), 'exit'): 0.40951000000000004, ((0, 3), 'west'): -0.40951000000000004, ((2, 4), 'south'): -0.15721679609, ((4, 4), 'east'): 0, ((3, 4), 'east'): 0, ((1, 4), 'north'): -0.4861894039100001, ((0, 2), 'north'): -0.1417031, ((2, 3), 'north'): -0.07344099999999998, ((3, 3), 'west'): 0.271, ((4, 4), 'west'): 0, ((0, 3), 'east'): -0.34390000000000004, ((1, 0), 'exit'): -0.14390000000000003, ((3, 1), 'south'): 0, ((2, 4), 'north'): 0.47387341000000005, ((1, 1), 'south'): -0.07100000000000001, ((1, 1), 'west'): -0.271, ((3, 3), 'east'): 0, ((0, 0), 'exit'): -0.322759, ((2, 3), 'south'): 0.46855900000000006, ((3, 0), 'exit'): 0, ((1, 4), 'east'): 0.33943371589000004, ((4, 3), 'west'): 0, ((4, 1), 'north'): 0, ((0, 1), 'north'): -0.350461, ((2, 4), 'west'): 0.010000000000000009, ((1, 4), 'west'): -0.40951000000000004, ((1, 1), 'east'): 0.010000000000000009, ((0, 4), 'north'): -0.207822883519, ((2, 1), 'west'): 0, ((0, 4), 'south'): -0.34390000000000004, ((3, 4), 'west'): -0.1, ((3, 1), 'north'): 0, ((3, 4), 'south'): 0, ((1, 4), 'south'): -0.07100000000000001, ((4, 3), 'east'): 0, ((4, 1), 'west'): 0, ((0, 4), 'west'): 0.4310501540946491, ((4, 3), 'north'): 0, ((0, 3), 'south'): -0.271, ((3, 1), 'east'): 0, ((4, 1), 'east'): 0, ((0, 1), 'west'): -0.36273425189464903, ((0, 4), 'east'): -0.18953279, ((1, 1), 'north'): -0.19, ((2, 1), 'north'): 0.1, ((4, 3), 'south'): 0}


AVERAGE RETURNS FROM START STATE: -4.97842174609


